key,player,position,pick,tenure,age,p_meaningful,cond_games,cond_avg,exp_games,exp_avg,exp_points,p80,p90,p100,p110,p120,lead,forecast_year,games_resid_sd,avg_resid_sd
jake-lloyd,Jake Lloyd,DEF,18.0,14,33.0,0.4175365344467641,12.15568506571389,59.31110530600057,5.075442616164463,24.76455336367456,301.0301114818935,0.13008130081300814,0.01601423487544484,0.007782101167315175,0.006185567010309278,0.001,2,2028,5.659801858947956,16.43508190449017
dane-rampe,Dane Rampe,DEF,28.0,14,36.0,0.3103448275862069,7.711301496749502,46.6324525560989,2.3931625334739834,14.472140448444486,111.59903830125897,0.036036036036036036,0.011454753722794959,0.0010695187165775401,0.001,0.001,2,2028,5.659801858947956,16.43508190449017
zachary-williams,Zachary Williams,DEF,80.0,14,32.0,0.06060606060606061,6.567376826300012,42.68999297597988,0.3980228379575765,2.5872723015745382,16.991592156688515,0.009884678747940691,0.004166666666666667,0.0010695187165775401,0.001,0.001,2,2028,5.659801858947956,16.43508190449017
jaeger-o-meara,Jaeger O'Meara,MID,1.0,15,32.0,0.08483290488431877,7.573308728518546,52.45215571754803,0.6424657790259949,4.449668736964229,33.698715084667285,0.036036036036036036,0.011454753722794959,0.0010695187165775401,0.001,0.001,2,2028,5.659801858947956,16.43508190449017
stephen-coniglio,Stephen Coniglio,MID,3.0,15,33.0,0.2060491493383743,9.35107205669043,59.085279231835386,1.9267804426829054,12.174471524139994,113.84436047435887,0.036036036036036036,0.01601423487544484,0.0010695187165775401,0.001,0.001,2,2028,5.659801858947956,16.43508190449017
nick-haynes,Nick Haynes,DEF,10.0,15,34.0,0.3333333333333333,11.171751743426542,57.60465502893672,3.7239172478088474,19.20155167631224,214.5149684163361,0.036036036036036036,0.011454753722794959,0.0010695187165775401,0.0010695187165775401,0.001,2,2028,5.659801858947956,16.43508190449017
jeremy-cameron,Jeremy Cameron,FWD,13.0,15,33.0,0.7181818181818181,13.561612409653032,65.47034173139131,9.739703457841722,47.01960906163558,637.6617137473112,0.1752988047808765,0.01601423487544484,0.007782101167315175,0.006185567010309278,0.001,2,2028,5.659801858947956,16.43508190449017
adam-treloar,Adam Treloar,MID,15.0,15,33.0,0.2060491493383743,8.713685236191886,61.33362918610488,1.795447430519689,12.637742119632197,110.1213069266394,0.09665427509293681,0.053156146179401995,0.020089285714285716,0.0028169014084507044,0.001,2,2028,5.659801858947956,16.43508190449017
toby-greene,Toby Greene,MID,18.0,15,33.0,0.5231958762886598,12.219115900422473,65.5831991831251,6.392991050994232,34.31285936642886,419.27280547329104,0.1752988047808765,0.053156146179401995,0.020089285714285716,0.006185567010309278,0.001,2,2028,5.659801858947956,16.43508190449017
taylor-adams,Taylor Adams,MID,20.0,15,33.0,0.023255813953488372,5.45877388603829,45.55796612509317,0.1269482299078672,1.0594875843044922,5.783503157783152,0.006220839813374805,0.004166666666666667,0.0010695187165775401,0.001,0.001,2,2028,5.659801858947956,16.43508190449017
elliot-yeo,Elliot Yeo,DEF,38.0,15,33.0,0.05475504322766571,10.748408281746622,58.9229405308743,0.5885295600956364,3.226328155869198,34.6778922701768,0.036036036036036036,0.01601423487544484,0.008,0.006185567010309278,0.001,2,2028,5.659801858947956,16.43508190449017
joel-hamling,Joel Hamling,DEF,44.0,15,33.0,0.006696428571428571,3.2586433912019377,30.314213092988087,0.021821272708941547,0.2029969626762595,0.6614947108590594,0.001,0.001,0.001,0.001,0.001,2,2028,5.659801858947956,16.43508190449017
bradley-hill,Bradley Hill,MID,45.0,15,33.0,0.6908396946564885,11.508836911212077,62.52966323180328,7.950761377593076,43.19797345403204,497.1584313773234,0.2222222222222222,0.01601423487544484,0.007782101167315175,0.004830917874396135,0.001,2,2028,5.659801858947956,16.43508190449017
lachie-neale,Lachie Neale,MID,73.0,15,33.0,0.6908396946564885,14.07933331475367,75.65877333412539,9.726562328131353,52.268083868231656,735.8997745043329,0.7068965517241379,0.5416666666666666,0.25,0.09523809523809523,0.01818181818181818,2,2028,5.659801858947956,16.43508190449017
lincoln-mccarthy,Lincoln McCarthy,FWD,80.0,15,33.0,0.001,3.6207673366438935,32.85920949706863,0.0036207673366438937,0.03285920949706864,0.11897555245492493,0.001,0.001,0.001,0.001,0.001,2,2028,5.659801858947956,16.43508190449017
jarrod-witts,Jarrod Witts,RUC,81.0,15,34.0,0.08483290488431877,10.12988363684763,53.87525005512944,0.8593474550539121,4.570393963545685,46.29755902526862,0.13008130081300814,0.11067193675889328,0.03424657534246575,0.016359918200409,0.001,2,2028,5.659801858947956,16.43508190449017
jed-bews,Jed Bews,DEF,85.0,15,33.0,0.001,1.1746142302245346,25.195400356821985,0.0011746142302245346,0.025195400356821985,0.029594875795327418,0.001,0.001,0.001,0.001,0.001,2,2028,5.659801858947956,16.43508190449017
rory-laird,Rory Laird,DEF,11.0,15,33.0,0.3617021276595745,12.704113665921698,64.91378752418115,4.595104942992955,23.479455061937863,298.2856659207592,0.2222222222222222,0.11067193675889328,0.023668639053254437,0.016359918200409,0.001,2,2028,5.659801858947956,16.43508190449017
jack-crisp,Jack Crisp,DEF,43.0,15,33.0,0.4175365344467641,11.840672653644702,60.06473527614009,4.943913425321379,25.079221409661834,296.9548511200836,0.13095238095238096,0.01601423487544484,0.008,0.006185567010309278,0.001,2,2028,5.659801858947956,16.43508190449017
harry-cunningham,Harry Cunningham,DEF,80.0,15,33.0,0.05475504322766571,3.9793965938100606,33.699108679772976,0.21789203251409556,1.845196152494774,7.342767284149133,0.006220839813374805,0.001,0.001,0.001,0.001,2,2028,5.659801858947956,16.43508190449017
mark-blicavs,Mark Blicavs,MID,80.0,15,35.0,0.2060491493383743,7.863156809046716,45.76588942704636,1.6201967716183214,9.430022585157001,74.14974629994158,0.09665427509293681,0.011454753722794959,0.0010695187165775401,0.0010695187165775401,0.001,2,2028,5.659801858947956,16.43508190449017
dion-prestia,Dion Prestia,MID,10.0,16,34.0,0.2060491493383743,9.063323167346772,59.11936438050975,1.8674900288105825,12.18149474002942,110.40482349022147,0.04,0.01601423487544484,0.007782101167315175,0.0028169014084507044,0.001,2,2028,5.659801858947956,16.43508190449017
tom-lynch-1,Tom Lynch,FWD,12.0,16,34.0,0.08483290488431877,7.405387567739021,48.45185261923631,0.6282205391655211,4.110311404716706,30.438448976025004,0.006220839813374805,0.004166666666666667,0.0010695187165775401,0.001,0.001,2,2028,5.659801858947956,16.43508190449017
thomas-liberatore,Thomas Liberatore,MID,28.0,16,34.0,0.3333333333333333,10.50268970041244,66.62146519886313,3.5008965668041463,22.20715506628771,233.23485879016187,0.37748344370860926,0.1541501976284585,0.03424657534246575,0.016359918200409,0.001,2,2028,5.659801858947956,16.43508190449017
jamie-cripps,Jamie Cripps,FWD,30.0,16,34.0,0.2060491493383743,8.072904162700395,48.236559855281094,1.663415035414637,9.939102125190244,80.23741891995266,0.009884678747940691,0.004166666666666667,0.0010695187165775401,0.001,0.001,2,2028,5.659801858947956,16.43508190449017
jack-darling,Jack Darling,FWD,34.0,16,34.0,0.5231958762886598,10.475978111701497,56.235341864214064,5.480988548132485,29.422098965039833,308.2252647580726,0.04854368932038835,0.011454753722794959,0.0010695187165775401,0.001,0.001,2,2028,5.659801858947956,16.43508190449017
ryan-lester,Ryan Lester,DEF,36.0,16,34.0,0.4175365344467641,9.888096696451747,54.79508884221518,4.128641626910959,22.878951499881076,226.2292847442538,0.036036036036036036,0.011454753722794959,0.0010695187165775401,0.0010695187165775401,0.001,2,2028,5.659801858947956,16.43508190449017
jeremy-howe,Jeremy Howe,FWD,42.0,16,36.0,0.3225806451612903,8.416916225880923,52.50720823882358,2.715134266413201,16.937809109297927,142.56412032292346,0.036036036036036036,0.011454753722794959,0.0010695187165775401,0.001,0.001,2,2028,5.659801858947956,16.43508190449017
luke-parker,Luke Parker,MID,49.0,16,34.0,0.7181818181818181,12.259133254218284,69.65749848200431,8.804286609847676,50.026748909803096,613.2845811605954,0.5441176470588235,0.1541501976284585,0.023668639053254437,0.016359918200409,0.001,2,2028,5.659801858947956,16.43508190449017
tom-mcdonald,Tom McDonald,DEF,65.0,16,34.0,0.05475504322766571,7.339324293845024,47.54815517134771,0.4018650189713414,2.6035012918029006,19.107940279985932,0.009884678747940691,0.009884678747940691,0.0010695187165775401,0.001,0.001,2,2028,5.659801858947956,16.43508190449017
jake-melksham,Jake Melksham,FWD,10.0,17,35.0,0.05475504322766571,5.7717275139691715,41.21453242583093,0.31603118952568954,2.2567035045844026,13.025077708280453,0.002325581395348837,0.001488095238095238,0.0010695187165775401,0.001,0.001,2,2028,5.659801858947956,16.43508190449017
jack-gunston,Jack Gunston,FWD,29.0,17,35.0,0.3225806451612903,9.741881010450808,55.56488349673838,3.1425422614357443,17.9241559666898,174.6149946402539,0.036036036036036036,0.011454753722794959,0.0010695187165775401,0.0010695187165775401,0.001,2,2028,5.659801858947956,16.43508190449017
max-gawn,Max Gawn,RUC,33.0,17,35.0,0.4175365344467641,11.820824563310182,69.3898048678906,4.935626122467717,28.972778650476243,342.4821335388984,0.7068965517241379,0.6235294117647059,0.2844936828684775,0.14285714285714285,0.01818181818181818,2,2028,5.659801858947956,16.43508190449017
steele-sidebottom,Steele Sidebottom,MID,11.0,18,35.0,0.3333333333333333,12.106567499475076,61.995628001250935,4.035522499825025,20.66520933375031,250.1847516898305,0.1752988047808765,0.046511627906976744,0.008,0.004830917874396135,0.001,2,2028,5.659801858947956,16.43508190449017
rhys-stanley,Rhys Stanley,RUC,47.0,18,36.0,0.01607717041800643,4.007032587746618,40.61557326899276,0.06442174578370768,0.6529834930706231,2.616526135994605,0.020833333333333332,0.011454753722794959,0.0010695187165775401,0.001,0.001,2,2028,5.659801858947956,16.43508190449017
patrick-dangerfield,Patrick Dangerfield,MID,10.0,19,36.0,0.22580645161290322,10.765210256432962,60.17103334372129,2.430853928871959,13.587007529227387,146.26699280787054,0.09665427509293681,0.01601423487544484,0.007782101167315175,0.004830917874396135,0.001,2,2028,5.659801858947956,16.43508190449017
taylor-walker,Taylor Walker,FWD,64.0,19,36.0,0.05475504322766571,6.958291670356515,43.60362779220957,0.3810015612010772,2.387518524645481,16.613050262862526,0.009884678747940691,0.004166666666666667,0.0010695187165775401,0.001,0.001,2,2028,5.659801858947956,16.43508190449017
dayne-zorko,Dayne Zorko,FWD,41.0,15,37.0,0.6908396946564885,11.334104107921945,64.24136980043976,7.830049021121649,44.380488297250366,503.0130747214472,0.2222222222222222,0.11067193675889328,0.020089285714285716,0.016359918200409,0.001,2,2028,5.659801858947956,16.43508190449017
jamie-elliott,Jamie Elliott,FWD,42.0,15,34.0,0.2060491493383743,10.06051373117727,49.5634569621514,2.0729602962161104,10.21250814532042,102.74307842575581,0.020833333333333332,0.011454753722794959,0.0010695187165775401,0.001,0.001,2,2028,5.659801858947956,16.43508190449017
wil-parker,Wil Parker,DEF,80.0,3,24.0,0.273972602739726,6.040352303472098,32.54487006616503,1.6548910420471499,8.916402757853433,53.85821393708495,0.006220839813374805,0.001,0.001,0.001,0.001,2,2028,5.659801858947956,16.43508190449017
scott-pendlebury,Scott Pendlebury,MID,5.0,21,38.0,0.273972602739726,9.20383934017118,61.18636115975113,2.521599819224981,16.763386619109898,154.28751723946283,0.1752988047808765,0.046511627906976744,0.007782101167315175,0.004830917874396135,0.001,2,2028,5.659801858947956,16.43508190449017
willem-duursma,Willem Duursma,MID,1.0,1,19.0,0.9583333333333334,20.680092430857474,89.27666798212564,19.81842191290508,85.55680681620375,1769.3226730481103,0.8367346938775511,0.65625,0.43243243243243246,0.06,0.0011560693641618498,3,2029,5.873711606127564,17.38615574883143
zeke-uwland,Zeke Uwland,DEF,2.0,1,19.0,0.9080459770114943,17.73407708892693,72.92128224569436,16.10335735661181,66.21587698172246,1174.2774669047683,0.15210355987055016,0.09166666666666666,0.012875536480686695,0.0020855057351407717,0.001,3,2029,5.873711606127564,17.38615574883143
harry-dean,Harry Dean,DEF,3.0,1,19.0,0.9086021505376344,18.553992071007414,76.84818707615456,16.85819709677555,69.82442804231248,1295.5218842596933,0.26881720430107525,0.1826086956521739,0.06432748538011696,0.005128205128205128,0.001,3,2029,5.873711606127564,17.38615574883143
cooper-duff-tytler,Cooper Duff-Tytler,FWD,4.0,1,19.0,0.8309859154929577,17.651584057094386,73.34452116719987,14.668217737585476,60.948264068518206,1075.8334063394345,0.15210355987055016,0.09166666666666666,0.012875536480686695,0.0020855057351407717,0.001,3,2029,5.873711606127564,17.38615574883143
dylan-patterson,Dylan Patterson,DEF,5.0,1,19.0,0.5220588235294118,12.159356182704624,52.94784037162293,6.347899183617855,27.64188725283256,336.1075526693537,0.02088167053364269,0.003218020917135961,0.0018115942028985507,0.001,0.001,3,2029,5.873711606127564,17.38615574883143
daniel-annable,Daniel Annable,MID,6.0,1,19.0,0.6389891696750902,13.177118789693878,61.63886724083548,8.420036194136522,39.386568597934584,519.0014931334107,0.15210355987055016,0.07142857142857142,0.012875536480686695,0.0016090104585679806,0.001,3,2029,5.873711606127564,17.38615574883143
sam-cumming,Sam Cumming,MID,7.0,1,19.0,0.8309859154929577,17.738146635634905,78.47713571389329,14.7401500211614,65.21339446647471,1156.7647536538302,0.463855421686747,0.3018867924528302,0.15,0.005805515239477504,0.001,3,2029,5.873711606127564,17.38615574883143
samuel-grlj,Samuel Grlj,MID,8.0,1,19.0,0.9086021505376344,18.701222337297168,79.72873933415853,16.991970833350653,72.44170401867092,1354.7484133458388,0.463855421686747,0.3142857142857143,0.15,0.005805515239477504,0.001,3,2029,5.873711606127564,17.38615574883143
sullivan-robey,Sullivan Robey,MID,9.0,1,19.0,0.8309859154929577,17.964625074775903,78.20405204326266,14.928350414250398,64.98646578242953,1167.4574927160998,0.463855421686747,0.3018867924528302,0.14035087719298245,0.005805515239477504,0.001,3,2029,5.873711606127564,17.38615574883143
jacob-farrow,Jacob Farrow,DEF,10.0,1,19.0,0.9086021505376344,19.671399713789704,81.48534326626415,17.87347608403473,74.03775812902495,1456.4263340689329,0.463855421686747,0.2222222222222222,0.15,0.005805515239477504,0.001,3,2029,5.873711606127564,17.38615574883143
xavier-taylor,Xavier Taylor,DEF,11.0,1,19.0,0.7547169811320755,13.806358172315296,60.436663599606874,10.41989296023796,45.612576301590096,629.7435655818134,0.08241758241758243,0.027247956403269755,0.0060882800608828,0.0016090104585679806,0.001,3,2029,5.873711606127564,17.38615574883143
latrelle-pickett,Latrelle Pickett,FWD,12.0,1,21.0,0.7967032967032966,15.599286490928591,64.59351931454815,12.428002973542009,51.461869783568574,802.7684501127476,0.10079575596816977,0.027247956403269755,0.0060882800608828,0.0020855057351407717,0.001,3,2029,5.873711606127564,17.38615574883143
dyson-sharp,Dyson Sharp,MID,13.0,1,19.0,0.7967032967032966,16.443147612660646,72.89069502439426,13.100309911185677,58.07225702492949,954.8906944612847,0.34615384615384615,0.1875,0.06432748538011696,0.0020855057351407717,0.001,3,2029,5.873711606127564,17.38615574883143
harry-kyle,Harry Kyle,DEF,14.0,1,19.0,0.7647058823529411,13.957903562147601,61.29053045711066,10.673690959289342,46.86922917308462,654.1961808301102,0.10079575596816977,0.05232558139534884,0.0060882800608828,0.0016090104585679806,0.001,3,2029,5.873711606127564,17.38615574883143
oskar-taylor,Oskar Taylor,DEF,15.0,1,19.0,0.4431818181818182,12.001138203630308,52.113929323345644,5.318686249336159,23.09594595011909,277.1776392909549,0.02088167053364269,0.003218020917135961,0.0018115942028985507,0.001,0.001,3,2029,5.873711606127564,17.38615574883143
lachy-dovaston,Lachy Dovaston,FWD,16.0,1,19.0,0.7967032967032966,15.82179870810806,67.16443629637655,12.605279190525652,53.510127818541754,846.6264711901011,0.10079575596816977,0.05232558139534884,0.012875536480686695,0.0020855057351407717,0.001,3,2029,5.873711606127564,17.38615574883143
jai-murray,Jai Murray,MID,17.0,1,19.0,0.6389891696750902,13.448625543058252,63.193296816059515,8.593526069030002,40.379832261525394,543.0532435767581,0.15210355987055016,0.09166666666666666,0.012875536480686695,0.0016090104585679806,0.001,3,2029,5.873711606127564,17.38615574883143
beau-addinsall,Beau Addinsall,MID,18.0,1,19.0,0.43005181347150256,11.521579136163007,53.346667198943166,4.954876001562329,22.94183097156623,264.32612106737577,0.052980132450331126,0.013435700575815739,0.0036719706242350062,0.001,0.001,3,2029,5.873711606127564,17.38615574883143
josh-lindsay,Josh Lindsay,DEF,19.0,1,19.0,0.9086021505376344,19.97761096597848,82.2150210381724,18.151700286292275,74.7007449217803,1492.3424209161192,0.463855421686747,0.25,0.18,0.005805515239477504,0.001,3,2029,5.873711606127564,17.38615574883143
cameron-nairn,Cameron Nairn,MID,20.0,1,19.0,0.6389891696750902,13.193254284773406,60.95483809644951,8.430346600739686,38.949481382929825,513.870412145041,0.15210355987055016,0.07142857142857142,0.012875536480686695,0.0016090104585679806,0.001,3,2029,5.873711606127564,17.38615574883143
lachlan-carmichael,Lachlan Carmichael,DEF,21.0,1,19.0,0.43005181347150256,11.90620741618572,51.613582694379275,5.120286090898522,22.196514837479167,264.27630957147085,0.02088167053364269,0.003218020917135961,0.0018115942028985507,0.001,0.001,3,2029,5.873711606127564,17.38615574883143
mitchell-marsh,Mitchell Marsh,FWD,22.0,1,19.0,0.42424242424242425,11.50243227100498,50.50261436026024,4.879819751335446,21.425351546777073,246.44365504927504,0.007729468599033816,0.003218020917135961,0.0018115942028985507,0.001,0.001,3,2029,5.873711606127564,17.38615574883143
aidan-schubert,Aidan Schubert,FWD,23.0,1,19.0,0.42424242424242425,11.486610473097548,50.41922325543251,4.873107473435323,21.389973502304702,245.6982936508522,0.007729468599033816,0.003218020917135961,0.0018115942028985507,0.001,0.001,3,2029,5.873711606127564,17.38615574883143
harley-barker,Harley Barker,MID,24.0,1,19.0,0.42424242424242425,11.42664834871842,52.8463205699768,4.8476689964259965,22.41965115089925,256.1814698022659,0.052980132450331126,0.013435700575815739,0.0036719706242350062,0.001,0.001,3,2029,5.873711606127564,17.38615574883143
adam-sweid,Adam Sweid,FWD,25.0,1,19.0,0.38095238095238093,11.454966877282684,50.252441045777054,4.3637969056314985,19.143787065057925,219.2914467359912,0.007729468599033816,0.003218020917135961,0.0018115942028985507,0.001,0.001,3,2029,5.873711606127564,17.38615574883143
blake-thredgold,Blake Thredgold,DEF,26.0,1,19.0,0.43005181347150256,11.827098426648565,51.19662717024063,5.08626512648617,22.017202358186385,260.3996193697092,0.007729468599033816,0.003218020917135961,0.0018115942028985507,0.001,0.001,3,2029,5.873711606127564,17.38615574883143
louis-emmett,Louis Emmett,RUC,27.0,1,19.0,0.72,12.638683068139136,56.409066834767344,9.099851809060178,40.614528121032485,513.3141488837541,0.15210355987055016,0.09166666666666666,0.012875536480686695,0.0016090104585679806,0.001,3,2029,5.873711606127564,17.38615574883143
avery-thomas,Avery Thomas,DEF,28.0,1,19.0,0.43005181347150256,11.795454830833702,51.02984496058518,5.072656740721229,21.945477366469273,258.8568870172716,0.007729468599033816,0.003218020917135961,0.0018115942028985507,0.001,0.001,3,2029,5.873711606127564,17.38615574883143
sam-allen,Sam Allen,MID,29.0,1,19.0,0.38095238095238093,11.347539359181262,52.42936504583815,4.322872136830957,19.97309144603358,226.64544130839263,0.052980132450331126,0.013435700575815739,0.0036719706242350062,0.001,0.001,3,2029,5.873711606127564,17.38615574883143
thomas-matthews,Thomas Matthews,FWD,30.0,1,19.0,0.38095238095238093,11.375857887745529,49.83548552163841,4.333660147712582,18.98494686538606,215.97005754703176,0.007729468599033816,0.003218020917135961,0.0018115942028985507,0.001,0.001,3,2029,5.873711606127564,17.38615574883143
zane-peucker,Zane Peucker,FWD,31.0,1,19.0,0.3475177304964539,11.360036089838097,49.752094416810685,3.9478139602983457,17.289734939175343,196.4120128927666,0.007729468599033816,0.003218020917135961,0.0018115942028985507,0.001,0.001,3,2029,5.873711606127564,17.38615574883143
tyan-prindable,Tyan Prindable,MID,32.0,1,19.0,0.38095238095238093,11.300073965458967,52.17919173135497,4.304790082079606,19.877787326230465,224.62046705606704,0.052980132450331126,0.013435700575815739,0.0036719706242350062,0.001,0.001,3,2029,5.873711606127564,17.38615574883143
hunter-holmes,Hunter Holmes,MID,33.0,1,19.0,0.38095238095238093,11.284252167551536,52.09580062652724,4.298762730495823,19.84601928629609,223.94748614865625,0.052980132450331126,0.013435700575815739,0.0036719706242350062,0.001,0.001,3,2029,5.873711606127564,17.38615574883143
jack-dalton,Jack Dalton,MID,34.0,1,19.0,0.5238095238095238,12.846996085572457,59.09527774492918,6.729378901966525,30.954669294962905,397.6745152625783,0.10079575596816977,0.05687203791469194,0.012875536480686695,0.0016090104585679806,0.001,3,2029,5.873711606127564,17.38615574883143
jevan-phillipou,Jevan Phillipou,FWD,35.0,1,19.0,0.3475177304964539,11.29674889820837,49.418529997499775,3.925820539093689,17.173815389202048,194.00828007600222,0.007729468599033816,0.003218020917135961,0.0018115942028985507,0.001,0.001,3,2029,5.873711606127564,17.38615574883143
max-kondogiannis,Max Kondogiannis,DEF,36.0,1,19.0,0.6389891696750902,13.832628972555113,59.02217081791862,8.838900101596588,37.714527923363164,521.691071638952,0.08241758241758243,0.027247956403269755,0.0060882800608828,0.0016090104585679806,0.001,3,2029,5.873711606127564,17.38615574883143
samuel-swadling,Samuel Swadling,MID,37.0,1,19.0,0.3475177304964539,11.220964975921811,51.76223620721633,3.899484282412544,17.988294852153192,201.8460265125656,0.052980132450331126,0.013435700575815739,0.0036719706242350062,0.001,0.001,3,2029,5.873711606127564,17.38615574883143
koby-evans,Koby Evans,FWD,38.0,1,19.0,0.3475177304964539,11.249283504486076,49.16835668301658,3.9093254731901967,17.086875726722074,192.21510925581816,0.007729468599033816,0.003218020917135961,0.0018115942028985507,0.001,0.001,3,2029,5.873711606127564,17.38615574883143
tylah-williams,Tylah Williams,FWD,39.0,1,19.0,0.3475177304964539,11.233461706578645,49.08496557818886,3.9038271178890325,17.057895839228753,191.61921970478338,0.007729468599033816,0.003218020917135961,0.0018115942028985507,0.001,0.001,3,2029,5.873711606127564,17.38615574883143
tobyn-murray,Tobyn Murray,FWD,40.0,1,21.0,0.27177700348432055,9.966988996594646,44.82949827881434,2.7087984032556873,12.183626709921667,121.43407335640588,0.007729468599033816,0.003218020917135961,0.001,0.001,0.001,3,2029,5.873711606127564,17.38615574883143
charlie-banfield,Charlie Banfield,MID,41.0,1,19.0,0.6389891696750902,13.481807210598578,61.812760504632415,8.61472879522003,39.49768451018028,532.5001678312963,0.15210355987055016,0.09166666666666666,0.012875536480686695,0.0016090104585679806,0.001,3,2029,5.873711606127564,17.38615574883143
billy-cootee,Billy Cootee,MID,42.0,1,24.0,0.38095238095238093,10.012639859844878,48.65176504742314,3.81433899422662,18.534005732351673,185.5743245583378,0.052980132450331126,0.013435700575815739,0.0036719706242350062,0.0016090104585679806,0.001,3,2029,5.873711606127564,17.38615574883143
cody-curtin,Cody Curtin,FWD,43.0,1,19.0,0.5220588235294118,12.983426436057503,55.46642689521436,6.7781123305888435,28.956737570295736,375.95767207215715,0.03164556962025317,0.013435700575815739,0.0036719706242350062,0.0016090104585679806,0.001,3,2029,5.873711606127564,17.38615574883143
tai-hayes,Tai Hayes,FWD,44.0,1,22.0,0.27177700348432055,9.278376348926637,42.409895762230036,2.521649321311072,11.526034388341264,106.94288486570068,0.007729468599033816,0.003218020917135961,0.001,0.001,0.001,3,2029,5.873711606127564,17.38615574883143
talor-byrne,Talor Byrne,FWD,45.0,1,19.0,0.7547169811320755,15.671114039125031,65.55229265487513,11.82725587858493,49.473428418773686,775.3037386570917,0.10079575596816977,0.027247956403269755,0.012875536480686695,0.0020855057351407717,0.001,3,2029,5.873711606127564,17.38615574883143
koby-coulson,Koby Coulson,MID,46.0,1,19.0,0.3225806451612903,11.07856879475493,51.01171626376677,3.5737318692757833,16.45539234315057,182.3021961182771,0.03164556962025317,0.013435700575815739,0.0036719706242350062,0.001,0.001,3,2029,5.873711606127564,17.38615574883143
jack-ison,Jack Ison,FWD,47.0,1,19.0,0.5538461538461539,13.398343337400306,58.620665129549906,7.4206209253294,32.46682991790456,435.00173431706554,0.08241758241758243,0.027247956403269755,0.0060882800608828,0.0016090104585679806,0.001,3,2029,5.873711606127564,17.38615574883143
hugo-mikunda,Hugo Mikunda,FWD,48.0,1,19.0,0.3018867924528302,11.091065525411764,48.33444563473931,3.348246196350721,14.59153075765715,161.83562374923662,0.007729468599033816,0.003218020917135961,0.0018115942028985507,0.001,0.001,3,2029,5.873711606127564,17.38615574883143
max-king-syd,Maxwell King,FWD,49.0,1,19.0,0.3018867924528302,11.075243727504333,48.25105452991158,3.34346980452961,14.566356084501608,161.325943857471,0.007729468599033816,0.003218020917135961,0.0018115942028985507,0.001,0.001,3,2029,5.873711606127564,17.38615574883143
archie-ludowyke,Archie Ludowyke,FWD,50.0,1,19.0,0.3018867924528302,11.059421929596901,48.16766342508385,3.338693412708498,14.541181411346068,160.8170605828875,0.007729468599033816,0.003218020917135961,0.0018115942028985507,0.001,0.001,3,2029,5.873711606127564,17.38615574883143
finnegan-davis,Finnegan Davis,DEF,51.0,1,19.0,0.3475177304964539,11.43155347896278,49.11184954954743,3.9726675210579874,17.067238495942014,195.10504960457342,0.007729468599033816,0.003218020917135961,0.0018115942028985507,0.001,0.001,3,2029,5.873711606127564,17.38615574883143
kye-fincher,Kye Fincher,MID,52.0,1,19.0,0.3018867924528302,10.98363800731034,50.51136963480041,3.3158152474899136,15.24871536144918,167.48636960667022,0.03164556962025317,0.013435700575815739,0.0036719706242350062,0.001,0.001,3,2029,5.873711606127564,17.38615574883143
hussien-el-achkar,Hussien El Achkar,FWD,53.0,1,19.0,0.5220588235294118,13.030159860942403,55.769512441968445,6.802509927403755,29.11496605426294,379.3726620329576,0.052980132450331126,0.013435700575815739,0.0060882800608828,0.0016090104585679806,0.001,3,2029,5.873711606127564,17.38615574883143
noah-roberts-thomson,Noah Roberts-Thomson,FWD,54.0,1,19.0,0.4431818181818182,12.856895772713706,55.647586725037726,5.697942444725393,24.66199866223263,317.07674634712976,0.052980132450331126,0.013435700575815739,0.0060882800608828,0.0016090104585679806,0.001,3,2029,5.873711606127564,17.38615574883143
zac-mccarthy,Zac McCarthy,FWD,55.0,1,19.0,0.27177700348432055,10.980312940059743,47.750707900945216,2.984196548169547,12.977544307573961,142.49749769065303,0.007729468599033816,0.003218020917135961,0.0018115942028985507,0.001,0.001,3,2029,5.873711606127564,17.38615574883143
matthew-leray,Matthew LeRay,MID,56.0,1,19.0,0.27177700348432055,10.920350815680615,50.1778052154895,2.9679002216832333,13.637173542885646,148.92271922262938,0.03164556962025317,0.013435700575815739,0.0036719706242350062,0.001,0.001,3,2029,5.873711606127564,17.38615574883143
angus-anderson,Angus Anderson,MID,57.0,1,23.0,0.6389891696750902,14.108651004854572,64.34582972296103,9.01527519082765,41.11628830672961,580.095362334631,0.15210355987055016,0.09166666666666666,0.016304347826086956,0.0020855057351407717,0.001,3,2029,5.873711606127564,17.38615574883143
will-darcy,Will Darcy,DEF,58.0,1,19.0,0.3475177304964539,11.320800893610759,48.528111815753334,3.9341790339498384,16.86437928348875,190.91828006271018,0.007729468599033816,0.003218020917135961,0.0018115942028985507,0.001,0.001,3,2029,5.873711606127564,17.38615574883143
fred-rodriguez,Fred Rodriguez,MID,1.0,1,26.0,0.16666666666666666,5.792698785546365,34.508313512181516,0.9654497975910609,5.751385585363586,33.316044295544515,0.007729468599033816,0.003218020917135961,0.001,0.001,0.001,3,2029,5.873711606127564,17.38615574883143
riley-onley,Riley Onley,MID,2.0,1,26.0,0.16666666666666666,5.776876987638934,34.42492240735378,0.9628128312731556,5.737487067892297,33.14475700938299,0.007729468599033816,0.003218020917135961,0.001,0.001,0.001,3,2029,5.873711606127564,17.38615574883143
