vnext_rank,key,player,position_forecast,position_utility,pick,tenure,age,five_year_utility_mean,five_year_utility_median,five_year_utility_p10,five_year_utility_p90,expected_games_5y_mc,expected_points_5y_mc,p_zero_meaningful_5y,p_90_any_5y_mc,p_100_any_5y_mc,p_110_any_5y_mc,exp_90_seasons_5y_mc,exp_100_seasons_5y_mc,exp_110_seasons_5y_mc,future_value_y1_mean,future_value_y2_mean,future_value_y1_p10,future_value_y1_p90,future_value_y2_p10,future_value_y2_p90
571,ned-bowman,Ned Bowman,FWD,FWD,26.0,2,20.0,2.224844076797019,8.663622396463166e-06,0.0,0.28725068382384567,11.721666666666666,405.49643309763457,0.445,0.0016666666666666668,0.0,0.0,0.0016666666666666668,0.0,0.0,0.0004191833611322308,0.14119428464353243,0.0,6.171133456478901e-07,0.0,0.0006248669941590683
572,mitch-mcgovern,Mitch McGovern,FWD,DEF,43.0,12,32.0,2.177695942886068,9.574582164167969e-05,0.0,1.4235849847357167,9.901666666666667,464.09557573997415,0.43333333333333335,0.0016666666666666668,0.0,0.0,0.0016666666666666668,0.0,0.0,1.751291573667559,0.4106872714838334,0.0,0.7280532313528673,0.0,0.00044716610709125983
573,zane-zakostelsky,Zane Zakostelsky,DEF,DEF,51.0,3,21.0,2.1613457598022614,0.00012591397135977897,0.0,0.2568422682204624,15.86,630.095438557563,0.35333333333333333,0.0016666666666666668,0.0,0.0,0.0016666666666666668,0.0,0.0,0.04721978223735756,0.03297868003708754,0.0,0.000807450053196189,0.0,0.0006870014441762151
574,koby-coulson,Koby Coulson,MID,MID,46.0,1,19.0,2.118816496266754,2.5099763713116346e-05,0.0,0.2641995122642589,14.131666666666666,582.0618785274203,0.39166666666666666,0.005,0.0016666666666666668,0.0,0.005,0.0016666666666666668,0.0,3.2046010120724826e-05,0.03263827371492141,0.0,3.70171806736489e-07,0.0,0.0009676399549503373
575,esava-ratugolea,Esava Ratugolea,FWD,DEF,43.0,10,28.0,2.090667489878695,1.7339409325458868e-05,0.0,0.7487336116804423,10.55,472.2116016871775,0.4533333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.697411541459292,0.16798408739682583,0.0,0.1901645996003477,0.0,0.0004591333732303775
576,jamie-cripps,Jamie Cripps,FWD,FWD,30.0,16,34.0,2.0856200995218863,0.0,0.0,0.33368401790210234,5.098333333333334,205.9215328288468,0.6333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.8757248462110132,0.20889450503236362,0.0,0.09559311071674514,0.0,0.0002756897849206723
577,laitham-vandermeer,Laitham Vandermeer,FWD,FWD,37.0,8,27.0,2.0628102783976967,0.0,0.0,0.27712806569300974,7.953333333333333,308.5878669247053,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.6274765482883703,0.6927352473567355,0.0,0.010031567205043935,0.0,0.003096759080927011
578,thomas-burton,Thomas Burton,FWD,FWD,80.0,1,19.0,1.9398829641309014,0.0008197106195595521,0.0,0.8904650906850375,17.808333333333334,629.9465267547612,0.25666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.12923737251616252,0.2396849486223224,0.0,0.0018462509545179276,0.0,0.010858128953248548
579,harrison-ramm,Harrison Ramm,DEF,DEF,3.0,1,20.0,1.8434229203272612,0.0013838588959114344,0.0,0.48357883724923534,22.54,857.0751130083638,0.19333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0005829977031590065,0.4928666616328147,0.0,0.00010343072908950222,0.0,0.005958545460724213
580,finnegan-davis,Finnegan Davis,DEF,DEF,51.0,1,19.0,1.8157829791157345,0.00027303876467061955,0.0,0.6358210522782677,17.225,710.1348018463849,0.345,0.0033333333333333335,0.0,0.0,0.0033333333333333335,0.0,0.0,3.4189956631137824e-05,0.04320222857815022,0.0,4.972567115215544e-07,0.0,0.0011470713039502883
581,ben-mckay,Ben McKay,DEF,DEF,21.0,11,29.0,1.8127306240750682,0.00015219051368747376,0.0,0.7975082929809731,12.188333333333333,533.5147072513731,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.8399538787495126,0.47079849303440163,0.0,0.14878756644429578,0.0,0.0027719944784711055
582,harrison-jones,Harrison Jones,FWD,FWD,30.0,7,25.0,1.800632897151481,0.0,0.0,0.5042047187010744,7.336666666666667,294.0607004862083,0.565,0.0,0.0,0.0,0.0,0.0,0.0,0.4120302800246269,0.8762156712817565,0.0,0.006184493030209582,0.0,0.0036745812487146757
583,charlie-nicholls,Charlie Nicholls,FWD,FWD,34.0,2,20.0,1.7942752706269058,1.4587252026829901e-07,0.0,0.1698188907952755,9.791666666666666,333.0262940578037,0.49833333333333335,0.0,0.0,0.0,0.0,0.0,0.0,5.3549247115245826e-05,0.16069258755055071,0.0,3.686405437579736e-07,0.0,4.7333507651666556e-05
584,will-darcy,Will Darcy,DEF,DEF,58.0,1,19.0,1.7475387487146388,7.4153851417332e-05,0.0,0.4414652394335101,15.056666666666667,615.6873219714649,0.37666666666666665,0.0033333333333333335,0.0,0.0,0.0033333333333333335,0.0,0.0,3.094879427433084e-05,0.08424255123815699,0.0,2.647400196797049e-07,0.0,0.001107114371317022
585,dane-rampe,Dane Rampe,DEF,DEF,28.0,14,36.0,1.7161282563416163,7.044849641033412e-05,0.0,0.6496191287458031,9.771666666666667,398.7910760076923,0.37333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,1.4731298165391942,0.24233735666970815,0.0,0.3307122486439998,0.0,0.0003898846545383624
586,luke-cleary,Luke Cleary,DEF,DEF,61.0,5,24.0,1.6537893459793938,0.0,0.0,0.03260613885613836,8.06,328.0794544928306,0.56,0.0033333333333333335,0.0,0.0,0.0033333333333333335,0.0,0.0,0.015503641191382608,0.8995715316574026,0.0,0.0004642504322115713,0.0,0.0002307655268076381
587,jarrod-witts,Jarrod Witts,RUC,RUC,81.0,15,34.0,1.6238984490137038,0.0,0.0,0.09895411244093959,3.86,184.97434609321064,0.72,0.0,0.0,0.0,0.0,0.0,0.0,1.469262873954849,0.15415595462158757,0.0,0.056460131266146615,0.0,0.0
588,tom-lynch-1,Tom Lynch,FWD,FWD,12.0,16,34.0,1.6115446591997746,0.0,0.0,0.1124268443932461,3.401666666666667,142.25613924673388,0.7033333333333334,0.0016666666666666668,0.0,0.0,0.0016666666666666668,0.0,0.0,1.5322933356744879,0.07904642809502772,0.0,0.04325248634579979,0.0,0.0
589,mabior-chol,Mabior Chol,FWD,FWD,26.0,11,29.0,1.5946293946982477,0.0,0.0,0.22444533446923762,4.67,196.51797618301984,0.6683333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.283138966046531,0.2986651320210116,0.0,0.04585869771777986,0.0,0.0009151046943163909
590,brandon-walker,Brandon Walker,DEF,DEF,52.0,6,24.0,1.5849828473072836,7.254178075484402e-05,0.0,0.4287516876209702,12.46,550.1007398067213,0.42333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.13154682485431818,0.2041496348072736,0.0,0.003700483946934751,0.0,0.005524293190744616
591,luke-kennedy,Luke Kennedy,MID,MID,62.0,2,20.0,1.5772130704285319,4.963458000605038e-05,0.0,0.3366532523023137,14.221666666666666,599.0600008626561,0.4066666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.02289355750840932,0.3057749209209255,0.0,1.8925266393441678e-05,0.0,0.0012509472099499468
592,zac-banch,Zac Banch,FWD,FWD,2.0,1,23.0,1.51280393616577,0.002642969444793212,0.0,0.6653687342496072,19.72,663.3101516261881,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.1226848928338317,0.5562932909575357,0.0,0.0028680504835062915,0.0,0.03589509065563601
593,bodie-ryan,Bodie Ryan,DEF,DEF,46.0,3,21.0,1.5043987858139791,1.642959397625215e-05,0.0,0.10590271871998586,12.946666666666667,497.35978765189475,0.4266666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0013651331957196494,0.2644936432645418,0.0,2.978722470214214e-05,0.0,0.00036757815075641974
594,kayle-gerreyn,Kayle Gerreyn,FWD,FWD,37.0,2,20.0,1.4716213907480142,1.592447095932306e-06,0.0,0.17421401592132849,10.665,349.7752952087041,0.4766666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0002606490654080647,0.03944460031027434,0.0,7.046823896264896e-08,0.0,6.0832744599283066e-05
595,kye-fincher,Kye Fincher,MID,MID,52.0,1,19.0,1.4157266905537438,1.7632006708646584e-05,0.0,0.3254815544366374,13.751666666666667,552.1613062806447,0.385,0.0,0.0,0.0,0.0,0.0,0.0,9.052798783273271e-05,0.30757726585442974,0.0,3.268600818253465e-07,0.0,0.0005808923131210599
596,ollie-greeves,Ollie Greeves,MID,MID,5.0,1,19.0,1.4110919986914034,6.6117513823282405e-06,0.0,0.03796198538245475,12.508333333333333,471.6572229275543,0.41833333333333333,0.006666666666666667,0.0016666666666666668,0.0,0.006666666666666667,0.0016666666666666668,0.0,0.00015729541397757697,0.05313071692618622,0.0,1.1788755378029342e-07,0.0,0.0002786959555321011
597,cooper-simpson,Cooper Simpson,DEF,DEF,35.0,3,21.0,1.3879007005405906,4.946380045348293e-05,0.0,0.3237231047578504,12.648333333333333,535.0217010052664,0.4266666666666667,0.0033333333333333335,0.0,0.0,0.0033333333333333335,0.0,0.0,0.08134982358185215,0.11308868179213391,0.0,3.618360933025649e-05,0.0,0.004746714203754628
598,harry-morrison,Harry Morrison,MID,MID,73.0,10,28.0,1.2558325487947093,0.0,0.0,0.08975175939830503,5.8966666666666665,266.18614355448176,0.6216666666666667,0.0016666666666666668,0.0,0.0,0.0016666666666666668,0.0,0.0,0.6919496387784188,0.5618810689175749,0.0,0.009385863780147552,0.0,0.00047743910354390936
599,charlie-edwards,Charlie Edwards,MID,MID,21.0,3,21.0,1.2513718990427234,0.0001868757081050283,0.0,0.743587621453038,15.615,662.1196713740821,0.33666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.03702285208419729,0.4064927047822514,0.0,0.00028839051809152413,0.0,0.007062960326400821
600,elliot-yeo,Elliot Yeo,DEF,MID,38.0,15,33.0,1.209977491638961,0.0,0.0,0.013969684200415187,3.0933333333333333,145.2735742018979,0.775,0.0,0.0,0.0,0.0,0.0,0.0,1.1945985244591817,0.00024531612870313634,0.0,0.003353202223160409,0.0,0.0
601,mykelti-lefau,Mykelti Lefau,FWD,FWD,80.0,3,28.0,1.1805873579099928,0.00021053072123691004,0.0,0.15848374734660364,11.233333333333333,369.0059802275813,0.2816666666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0385002674109218,0.12502173210653644,0.0,0.03882228193617648,0.0,0.0005823724034744781
602,riley-garcia,Riley Garcia,MID,FWD,62.0,7,25.0,1.1675591701433525,0.0,0.0,0.017790807526345574,4.066666666666666,157.3584895877455,0.7683333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.6278470918263818,0.021698811818094913,0.0,2.2819244203399008e-05,0.0,0.0
603,henry-hustwaite,Henry Hustwaite,MID,MID,37.0,4,22.0,1.1443126333442954,3.2392870271150904e-05,0.0,0.17883488809256312,14.068333333333333,559.0519371786902,0.38333333333333336,0.0016666666666666668,0.0,0.0,0.0016666666666666668,0.0,0.0,0.0009344474115246008,0.11121380268848702,0.0,5.237369150544358e-05,0.0,0.002888699851134024
604,nicholas-coffield,Nicholas Coffield,DEF,DEF,8.0,9,27.0,1.143943377678407,3.5254816855011317e-06,0.0,0.44765449059478085,9.313333333333333,419.9730439372177,0.48833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.4797251326983284,0.36834826881709004,0.0,0.07655601266658472,0.0,0.0008243407877535803
605,jay-polkinghorne,Jay Polkinghorne,FWD,FWD,44.0,2,20.0,1.109349902560001,0.0,0.0,0.11164433945674178,8.62,287.79098533384183,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.00016882955675102775,0.04010885658477242,0.0,2.725534221256203e-08,0.0,0.0001938920581557443
606,corey-wagner,Corey Wagner,DEF,DEF,43.0,11,29.0,1.0599952557588155,0.0,0.0,0.024573502436679107,4.9383333333333335,217.0977667443703,0.6466666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.8427078104833193,0.2171444690822597,0.0,0.0031196478418722253,0.0,0.00038176198760041447
607,josh-smillie,Josh Smillie,MID,MID,7.0,2,20.0,1.021570233967,8.939105467566035e-05,0.0,0.20440082416355962,14.62,590.6983616600867,0.365,0.0,0.0,0.0,0.0,0.0,0.0,1.5217024699232661e-05,0.21773355349440707,0.0,2.482047596430247e-07,0.0,0.0015212191150181377
608,darcy-gardiner,Darcy Gardiner,DEF,DEF,22.0,13,31.0,0.9714099627908187,1.429105996161163e-05,0.0,0.27824995989802404,9.708333333333334,412.91156383116436,0.455,0.0,0.0,0.0,0.0,0.0,0.0,0.8872858158616699,0.030192822011467325,0.0,0.08374457044060453,0.0,0.0002200209650758999
609,billy-cootee,Billy Cootee,MID,MID,42.0,1,24.0,0.9478821462849756,0.00020475118140616248,0.0,0.2530443092081898,16.168333333333333,640.5038789784046,0.27666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.01967665856828325,0.4310608306454197,0.0,0.001030093269492512,0.0,0.0006703087801392107
610,ollie-lord,Ollie Lord,FWD,FWD,51.0,6,24.0,0.94559997695159,0.0,0.0,0.20651039969876558,6.94,265.1580665301351,0.6233333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.20538197782657056,0.24255211272042881,0.0,0.0004189093125322299,0.0,0.0023467240379627186
611,matthew-leray,Matthew LeRay,MID,MID,56.0,1,19.0,0.93336742190453,1.0133437857659506e-05,0.0,0.08893034936565286,14.055,548.3222929455129,0.41,0.0,0.0,0.0,0.0,0.0,0.0,7.503296798599284e-05,0.03515031017170642,0.0,1.5281198833783365e-07,0.0,0.0002891564634794318
612,taylor-goad,Taylor Goad,RUC,RUC,20.0,3,21.0,0.9308741303348714,4.2950121036951905e-05,0.0,0.16609428275701205,14.191666666666666,538.1611152938557,0.3616666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.024467385317289907,0.14806341331566628,0.0,1.3311429171811203e-05,0.0,0.0009975493464446374
613,jack-payne,Jack Payne,DEF,DEF,54.0,9,27.0,0.9200106654067521,0.0,0.0,0.02385851620804557,5.7716666666666665,241.32583021974074,0.6583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.14067922884577863,0.7358468492982234,0.0,0.0004475647511409107,0.0,0.0004114705967840571
614,jordon-butts,Jordon Butts,DEF,DEF,20.0,8,27.0,0.9165268605628645,0.00011778876941830545,0.0,0.30630377969253736,11.73,491.3243929672994,0.37333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.6697819868147663,0.20819033896063943,0.0,0.08221067590735802,0.0,0.0021597331193752393
615,will-lewis,Will Lewis,FWD,FWD,80.0,1,27.0,0.8607421173241975,0.0010127616594069052,0.0,0.4232362629164959,16.403333333333332,535.289994252,0.19333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.4632649153472829,0.28720221967373005,0.0,0.035175910156412984,0.0,0.0058591822913832345
616,tyrell-dewar,Tyrell Dewar,DEF,DEF,80.0,4,22.0,0.8404856368827878,3.970081329741848e-08,0.0,0.06965088321254045,11.536666666666667,440.1793928310568,0.49333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.007363118638703838,0.0683444857418402,0.0,8.686054783807476e-05,0.0,5.232975686070127e-05
617,cooper-bell,Cooper Bell,DEF,DEF,49.0,2,20.0,0.8357472095941882,8.998273896313195e-09,0.0,0.019686929891091214,10.568333333333333,354.79408063807176,0.49666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,3.984114323257405e-05,0.06943549211385534,0.0,1.0671971812042373e-09,0.0,6.250320805012329e-06
618,james-barrat,James Barrat,DEF,DEF,32.0,2,20.0,0.8246776836457228,3.0821781298159084e-06,0.0,0.06872499209787335,12.433333333333334,438.69753536248356,0.44333333333333336,0.0016666666666666668,0.0,0.0,0.0016666666666666668,0.0,0.0,0.00032968610738874545,0.041041507600089296,0.0,1.7812228312320614e-07,0.0,0.00020013578055520646
619,tom-edwards,Tom Edwards,FWD,FWD,80.0,2,26.0,0.8212161400698641,0.00022862475603884077,0.0,0.16948266419618474,12.46,389.96899543184975,0.2966666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.22614740053620713,0.3363260802569542,0.0,0.01456594911801467,0.0,0.0016875739940343157
620,mark-blicavs,Mark Blicavs,MID,MID,80.0,15,35.0,0.8200867947236351,6.524588890987003e-05,0.0,0.2147324205287551,9.703333333333333,389.53226342174435,0.36833333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.8150281571972492,0.0036165757526877853,0.0,0.18744261488138694,0.0,4.5697414948827936e-05
621,deven-robertson,Deven Robertson,MID,MID,22.0,7,25.0,0.8034772165314942,0.0,0.0,0.014157095514740311,6.77,274.55803809110625,0.5683333333333334,0.0016666666666666668,0.0,0.0,0.0016666666666666668,0.0,0.0,0.215621577168624,0.5085499580705576,0.0,0.00032344963287640765,0.0,7.399319997398814e-05
622,mark-keane,Mark Keane,DEF,DEF,80.0,8,26.0,0.8024856922883039,0.0,0.0,0.08873921838622474,8.993333333333334,371.195053833777,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.47537298567177366,0.19921191732170612,0.0,0.0028287969423548996,0.0,0.0006109190633673369
623,jack-ough,Jack Ough,MID,MID,36.0,2,20.0,0.7775554640237946,4.546422335818649e-07,0.0,0.045669848589670756,10.885,420.8506776491548,0.47,0.0033333333333333335,0.0,0.0,0.0033333333333333335,0.0,0.0,4.815152979956857e-05,0.011059435619716543,0.0,3.1248714241176564e-10,0.0,1.4842386787087105e-05
624,james-borlase,James Borlase,DEF,DEF,80.0,6,24.0,0.7694497360948213,0.0,0.0,0.004498306485260004,6.2716666666666665,222.41434451539178,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.6128173723918854,0.0783911954330975,0.0,0.0005463942100413645,0.0,0.0
625,cody-anderson,Cody Anderson,FWD,FWD,64.0,2,20.0,0.7539673515915657,0.0,0.0,0.01708719658968978,6.971666666666667,199.26932243388163,0.5983333333333334,0.0,0.0,0.0,0.0,0.0,0.0,2.0950601040050366e-06,0.06649207155136909,0.0,0.0,0.0,1.6718815278726628e-05
626,patrick-said,Patrick Said,FWD,FWD,60.0,2,20.0,0.7340429782186032,0.0,0.0,0.018700903237029446,8.268333333333333,244.05253367389955,0.5483333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0001912634264923523,0.03548496915456895,0.0,4.376337973680728e-08,0.0,6.52491137854491e-05
627,luker-kentfield,Luker Kentfield,FWD,FWD,11.0,2,21.0,0.7220800150703072,0.00013721801115547933,0.0,0.11314334286247675,13.408333333333333,416.814357279127,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0022261312056259803,0.15106646882565405,0.0,5.466013257129584e-05,0.0,0.0025277102996564406
628,lewis-hayes,Lewis Hayes,DEF,DEF,25.0,4,22.0,0.7206779662571957,2.492215048699085e-07,0.0,0.07478145863272086,9.178333333333333,374.1211168118625,0.49833333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.018487173453560116,0.24855056246270038,0.0,9.208206801060346e-05,0.0,0.00010471582041353816
629,harvey-harrison,Harvey Harrison,FWD,FWD,52.0,5,23.0,0.717911023564286,0.0,0.0,0.010529832185548073,3.933333333333333,147.26947052730662,0.7516666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0014809095793394296,0.20574146103184568,0.0,0.0,0.0,0.0
630,sam-draper,Sam Draper,RUC,RUC,1.0,10,28.0,0.7072474613697669,0.0,0.0,0.06667202814816983,6.376666666666667,265.15313878907665,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.5307809767352196,0.15567304563379852,0.0,0.005689020632404566,0.0,0.0003173025555735363
631,thomas-anastasopoulos,Tom Anastasopoulos,FWD,FWD,48.0,3,21.0,0.70535191267944,6.789443623683514e-08,0.0,0.2015360788491523,9.711666666666666,336.7697617340413,0.495,0.0,0.0,0.0,0.0,0.0,0.0,0.0045245245378638735,0.21872982444707476,0.0,0.00018946103975888445,0.0,0.000257565180728847
632,george-stevens,George Stevens,MID,MID,58.0,3,21.0,0.6830785404427421,0.0,0.0,0.01857446281857767,8.811666666666667,351.284818745481,0.5366666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0020075965982256487,0.18408755091791137,0.0,7.797147057222321e-06,0.0,0.00010639429334302045
633,joel-amartey,Joel Amartey,FWD,FWD,23.0,9,27.0,0.6557285434779986,0.0,0.0,0.10921146154741129,5.38,205.2649207703604,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.3856476299487017,0.15483374346254808,0.0,0.0033184406260456435,0.0,0.0007993133120952545
634,nick-bryan,Nick Bryan,RUC,RUC,38.0,7,25.0,0.6493137255536027,2.563657171454671e-06,0.0,0.1213854607065443,9.753333333333334,404.93708607241393,0.47333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.50296933084082,0.039953647985625104,0.0,0.03623176987990666,0.0,0.00014182217326001658
635,taylor-walker,Taylor Walker,FWD,FWD,64.0,19,36.0,0.6412664440869973,0.0,0.0,0.00022465485551360974,1.5866666666666667,58.54581898113038,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.6406570036651639,0.0006035386762687964,0.0,9.941371321099179e-06,0.0,0.0
636,mitchell-hinge,Mitchell Hinge,DEF,DEF,17.0,10,28.0,0.6015655921979414,0.0,0.0,0.02025914805825478,5.341666666666667,232.91731889845133,0.645,0.0,0.0,0.0,0.0,0.0,0.0,0.48008582642733066,0.1156446428214098,0.0,0.00383371995182612,0.0,0.0007426401873002222
637,todd-marshall,Todd Marshall,FWD,FWD,16.0,10,28.0,0.5580654037253161,0.0,0.0,0.014809878441768651,3.175,122.42360955860936,0.7683333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3362174263352427,0.2191105734025677,0.0,0.0,0.0,0.0
638,liam-o-connell,Liam O'Connell,DEF,DEF,80.0,3,23.0,0.5385935806668598,1.8117845088109635e-05,0.0,0.030587398945796103,13.763333333333334,473.6348231884653,0.345,0.0,0.0,0.0,0.0,0.0,0.0,0.16653473475475028,0.10434535424800603,0.0,0.0005097789675589958,0.0,0.0008874908806856529
639,marc-pittonet,Marc Pittonet,RUC,RUC,50.0,12,30.0,0.5165062859067288,0.0,0.0,0.0845740271310549,3.58,175.19677047503674,0.705,0.0,0.0,0.0,0.0,0.0,0.0,0.5130683348822961,0.0013730856355562704,0.0,0.032866545584142266,0.0,0.0
640,jordan-boyd,Jordan Boyd,DEF,DEF,19.0,5,28.0,0.5117906894597386,4.307534426032441e-05,0.0,0.0555140364603116,11.586666666666666,417.87561485631176,0.3283333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3888000756151317,0.07792807342266357,0.0,0.011338449953470284,0.0,0.0007494647250257045
641,josh-draper,Josh Draper,DEF,DEF,80.0,4,22.0,0.5086431195434424,1.939316016677671e-05,0.0,0.24520023453790632,12.613333333333333,504.6346399111588,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.06738295813142478,0.06838172796796863,0.0,7.678693679240757e-05,0.0,0.0001194728764139544
642,lachlan-sholl,Lachlan Sholl,MID,MID,64.0,8,26.0,0.4865394912932363,0.0,0.0,0.0018860960356167488,3.5016666666666665,147.32191760760549,0.75,0.0016666666666666668,0.0,0.0,0.0016666666666666668,0.0,0.0,0.01979940246621296,0.04579498101259844,0.0,8.878405897650321e-06,0.0,0.0
643,oskar-baker,Oskar Baker,FWD,FWD,48.0,9,28.0,0.4824650331946169,0.0,0.0,0.007310951666562725,3.075,109.36202162831862,0.7616666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.4635526665610862,0.0176246583271015,0.0,0.0017916130529288831,0.0,0.0
644,joel-cochran,Joel Cochran,DEF,DEF,47.0,2,20.0,0.4732322930618165,5.406108348937089e-07,0.0,0.021644588596954163,10.79,369.0729023240198,0.455,0.0,0.0,0.0,0.0,0.0,0.0,3.269302372387776e-05,0.009953847051788032,0.0,1.0796476546144156e-09,0.0,1.8509328476199886e-05
645,lewis-young,Lewis Young,DEF,DEF,49.0,10,28.0,0.4692611054730984,0.0,0.0,0.008245301596753773,4.06,174.66564818198077,0.715,0.0,0.0,0.0,0.0,0.0,0.0,0.4258372650192262,0.043317882668496746,0.0,0.005360032467741954,0.0,0.0
646,tyler-welsh,Tyler Welsh,FWD,FWD,59.0,2,20.0,0.4667518182979212,0.0,0.0,0.025523070677840872,7.293333333333333,219.71399436746782,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0025660219173116727,0.12619622321150198,0.0,4.012438884633476e-09,0.0,0.00010064144325342064
647,tim-membrey,Tim Membrey,FWD,FWD,49.0,14,32.0,0.45338582970089913,0.0,0.0,0.12706015606846843,4.761666666666667,189.86782981131054,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.2082916243717077,0.24360281493020788,0.0,0.015067102776128957,0.0,0.0012003693344506425
648,lachlan-smith,Lachlan Smith,RUC,RUC,47.0,3,21.0,0.44980641942498306,2.2802237235481527e-05,0.0,0.08656407607816712,12.455,470.39254893860334,0.3883333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0016426413716570925,0.08259657940517731,0.0,8.158019802110496e-06,0.0,0.0005481365766527476
649,vigo-visentini,Vigo Visentini,RUC,RUC,6.0,3,21.0,0.4478487276381727,3.890557759882464e-06,0.0,0.06748553360817992,9.855,380.0756463507105,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.013822357164666305,0.005678308828187711,0.0,2.0848310143466254e-06,0.0,5.6790385877568664e-05
650,matt-guelfi,Matt Guelfi,FWD,FWD,75.0,9,29.0,0.4309147318143177,0.0,0.0,0.039741062532435284,4.055,158.88638914826728,0.675,0.0,0.0,0.0,0.0,0.0,0.0,0.23210896758692176,0.19770315958462806,0.0,0.02221610757029852,0.0,3.6515426539339913e-07
651,josaia-delana,Josaia Delana,FWD,FWD,80.0,2,20.0,0.4053503598408169,4.21477478563761e-06,0.0,0.05449141999349747,10.408333333333333,313.84398396295916,0.445,0.0,0.0,0.0,0.0,0.0,0.0,0.0011322756007367814,0.08031999439196282,0.0,9.493289778155487e-06,0.0,0.00038188173722073334
652,mitch-podhajski,Mitch Podhajski,FWD,FWD,17.0,0,27.0,0.3994664910719383,0.00015420076637763812,0.0,0.04662247930954185,15.135,407.4977670458217,0.22833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.011155893605189112,0.08329289374726466,0.0,0.0013036107415688644,0.0,0.001566351274037217
653,reef-mcinnes,Reef McInnes,DEF,DEF,24.0,6,24.0,0.38375941598971014,0.0,0.0,0.004220228513554934,5.803333333333334,208.65533576522552,0.6233333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0007851459038568018,0.11347572370969493,0.0,6.111167141033702e-06,0.0,5.029398271855353e-05
654,paddy-dow,Paddy Dow,MID,MID,3.0,9,27.0,0.3795378559946337,0.0,0.0,0.0012113826372938201,3.7466666666666666,148.71312896627893,0.7216666666666667,0.0016666666666666668,0.0,0.0,0.0016666666666666668,0.0,0.0,0.019440836696323623,0.060030801929959354,0.0,0.0,0.0,0.0
655,jayden-nguyen,Jayden Nguyen,DEF,DEF,80.0,2,20.0,0.3716908737695582,2.0166846935738843e-05,0.0,0.04922831073723434,13.476666666666667,469.2052657108283,0.35833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.000689310269078546,0.0641334349285077,0.0,7.561903422044303e-06,0.0,0.000336300098006732
656,alex-dodson,Alex Dodson,RUC,RUC,53.0,2,20.0,0.35996433321878213,5.178208592538878e-06,0.0,0.024627604516885206,11.455,407.1398919152552,0.43,0.0,0.0,0.0,0.0,0.0,0.0,5.038328017354821e-05,0.02477537090266027,0.0,1.6670731064386352e-07,0.0,6.052547668889075e-05
