key,player,position,pick,tenure,age,p_meaningful,cond_games,cond_avg,exp_games,exp_avg,exp_points,p80,p90,p100,p110,p120,lead,forecast_year,games_resid_sd,avg_resid_sd,age_band,tenure_band,draft_pick_band
nicholas-holman,Nicholas Holman,FWD,49.0,13,31.0,0.0658682634730539,7.103821279818901,43.34528456742225,0.4679163717245983,2.855078624201466,20.28196828615844,0.0041436464088397,0.0017543859649122,0.001,0.001,0.001,1,2027,5.279668799388872,15.018206619497652,30+,6+,31-60
darcy-byrne-jones,Darcy Byrne-Jones,DEF,50.0,13,31.0,0.7894736842105263,13.644850302705487,65.86574586961534,10.772250238978016,51.99927305495948,709.5222966844292,0.1797752808988764,0.0181405895691609,0.0067114093959731,0.0029027576197387,0.001,1,2027,5.279668799388872,15.018206619497652,30+,6+,31-60
james-sicily,James Sicily,FWD,52.0,13,31.0,0.7268041237113402,14.529740872602028,76.09537074772608,10.56027558266436,55.3064292547906,803.5880856610036,0.4375,0.2010309278350515,0.0461538461538461,0.0348837209302325,0.001,1,2027,5.279668799388872,15.018206619497652,30+,6+,31-60
karl-amon,Karl Amon,MID,59.0,13,31.0,0.6050420168067226,14.336975939616394,73.08362208699796,8.67447283741496,44.21866210305759,633.9618946535638,0.3963963963963964,0.1104972375690607,0.0194174757281553,0.0128,0.001,1,2027,5.279668799388872,15.018206619497652,30+,6+,31-60
charlie-cameron,Charlie Cameron,FWD,6.0,13,32.0,0.8354430379746836,13.289245559383977,62.198968409835054,11.102407682523324,51.96369512720397,690.5583047183782,0.081081081081081,0.0027932960893854,0.0027932960893854,0.0027932960893854,0.001,1,2027,5.279668799388872,15.018206619497652,30+,6+,1-10
lachie-whitfield,Lachie Whitfield,DEF,1.0,14,32.0,0.8787878787878788,16.952662081157776,85.71249539696252,14.897793950108348,75.32310201551252,1276.927095373558,0.8245614035087719,0.4146341463414634,0.1153846153846153,0.0403225806451612,0.0251256281407035,1,2027,5.279668799388872,15.018206619497652,30+,6+,1-10
jack-martin,Jack Martin,FWD,3.0,14,31.0,0.4083333333333333,11.09532864144333,57.167445561118186,4.53059252858936,23.343373604123254,259.002401737741,0.0172413793103448,0.0017543859649122,0.001,0.001,0.001,1,2027,5.279668799388872,15.018206619497652,30+,6+,1-10
jesse-hogan,Jesse Hogan,FWD,5.0,14,31.0,0.2513661202185792,11.869433636406493,62.23320088783932,2.983573482375402,15.64331825595961,185.6773278922987,0.0391459074733096,0.0181405895691609,0.0040650406504065,0.0029027576197387,0.001,1,2027,5.279668799388872,15.018206619497652,30+,6+,1-10
jake-stringer,Jake Stringer,FWD,7.0,14,32.0,0.6050420168067226,12.564518885608315,62.84425239911191,7.60206184675461,38.02341321626939,477.74589345110553,0.0391459074733096,0.0027932960893854,0.0027932960893854,0.0027932960893854,0.001,1,2027,5.279668799388872,15.018206619497652,30+,6+,1-10
jackson-macrae,Jackson Macrae,MID,8.0,14,32.0,0.6050420168067226,14.894670696998666,78.28962691480163,9.011901598184066,47.368513763577454,705.5384139147351,0.4111111111111111,0.2010309278350515,0.0387096774193548,0.0128,0.001,1,2027,5.279668799388872,15.018206619497652,30+,6+,1-10
oliver-wines,Oliver Wines,MID,10.0,14,32.0,0.7894736842105263,14.755207903571836,78.15189080802747,11.648848344925131,61.69886116423222,910.3795238918606,0.5641025641025641,0.1170212765957446,0.0277777777777777,0.0128,0.001,1,2027,5.279668799388872,15.018206619497652,30+,6+,1-10
nick-vlastuin,Nick Vlastuin,DEF,12.0,14,32.0,0.7894736842105263,15.017333405143305,72.37879244879821,11.855789530376292,57.14115193326175,858.1077297357405,0.2112676056338028,0.0362537764350453,0.0128205128205128,0.0128,0.001,1,2027,5.279668799388872,15.018206619497652,30+,6+,11-30
jack-viney,Jack Viney,MID,13.0,14,32.0,0.5210526315789473,13.50465160301047,72.6590343062565,7.036634256305455,37.859181033259965,511.2750498294778,0.2112676056338028,0.0515463917525773,0.0153846153846153,0.0128,0.001,1,2027,5.279668799388872,15.018206619497652,30+,6+,11-30
aidan-corr,Aidan Corr,DEF,18.0,14,32.0,0.1843575418994413,8.601783713474338,49.96691232051805,1.5858037013667774,9.211777131715618,79.23771450374676,0.0041436464088397,0.0017543859649122,0.001,0.001,0.001,1,2027,5.279668799388872,15.018206619497652,30+,6+,11-30
brodie-grundy,Brodie Grundy,RUC,22.0,14,32.0,0.8787878787878788,16.77476793603757,92.27585225339465,14.74146273166938,81.09090046510438,1360.2810370264472,0.999,0.9387755102040816,0.5671641791044776,0.4193548387096774,0.1724137931034483,1,2027,5.279668799388872,15.018206619497652,30+,6+,11-30
mason-wood,Mason Wood,FWD,44.0,14,33.0,0.4083333333333333,11.651024929644777,59.02340973493582,4.757501846271617,24.10122564176546,280.8039807872033,0.0363636363636363,0.0181405895691609,0.0067114093959731,0.0029027576197387,0.001,1,2027,5.279668799388872,15.018206619497652,30+,6+,31-60
tim-membrey,Tim Membrey,FWD,49.0,14,32.0,0.2513661202185792,10.68340495978156,53.44640666779526,2.685446055464217,13.434615883708098,143.5274419647672,0.0172413793103448,0.0017543859649122,0.001,0.001,0.001,1,2027,5.279668799388872,15.018206619497652,30+,6+,31-60
jake-lloyd,Jake Lloyd,DEF,18.0,14,33.0,0.6050420168067226,13.486016813995546,66.27911311898893,8.159606811829237,40.10164827367397,540.8115028877027,0.2112676056338028,0.0362537764350453,0.0128205128205128,0.0128,0.001,1,2027,5.279668799388872,15.018206619497652,30+,6+,11-30
dane-rampe,Dane Rampe,DEF,28.0,14,36.0,0.5210526315789473,9.469784185441524,53.892347155322085,4.934255970309004,28.08074930724677,265.91863570511345,0.0391459074733096,0.0017543859649122,0.001,0.001,0.001,1,2027,5.279668799388872,15.018206619497652,30+,6+,11-30
zachary-williams,Zachary Williams,DEF,80.0,14,32.0,0.1843575418994413,8.440271059257853,52.18755678547869,1.5560276254497718,9.62116968670836,81.20528006293354,0.0329670329670329,0.0027932960893854,0.001,0.001,0.001,1,2027,5.279668799388872,15.018206619497652,30+,6+,61+
jaeger-o-meara,Jaeger O'Meara,MID,1.0,15,32.0,0.128526645768025,8.872247273054308,58.08706451989234,1.1403201824301776,7.465735565252621,66.23785201015714,0.0391459074733096,0.0027932960893854,0.001,0.001,0.001,1,2027,5.279668799388872,15.018206619497652,30+,6+,1-10
stephen-coniglio,Stephen Coniglio,MID,3.0,15,33.0,0.5161290322580645,11.33046687550832,65.62612955655658,5.847982903488166,33.87155073886791,383.7804836688423,0.0643564356435643,0.0181405895691609,0.0067114093959731,0.0029027576197387,0.001,1,2027,5.279668799388872,15.018206619497652,30+,6+,1-10
nick-haynes,Nick Haynes,DEF,10.0,15,34.0,0.5328947368421053,12.437625665127063,64.46472885526393,6.627945255758503,34.35291471892354,427.2686937800048,0.0514285714285714,0.0181405895691609,0.0067114093959731,0.0029027576197387,0.001,1,2027,5.279668799388872,15.018206619497652,30+,6+,1-10
jeremy-cameron,Jeremy Cameron,FWD,13.0,15,33.0,0.8354430379746836,14.934717076039028,72.11301358001472,12.477105405298428,60.24631514279711,899.7616715315606,0.2258064516129032,0.0362537764350453,0.0128205128205128,0.0128,0.001,1,2027,5.279668799388872,15.018206619497652,30+,6+,11-30
adam-treloar,Adam Treloar,MID,15.0,15,33.0,0.495049504950495,10.470883715804984,69.69658107757083,5.183605799903457,34.50325795919348,361.2796019071377,0.2112676056338028,0.0515463917525773,0.0128205128205128,0.0029027576197387,0.001,1,2027,5.279668799388872,15.018206619497652,30+,6+,11-30
toby-greene,Toby Greene,MID,18.0,15,33.0,0.7268041237113402,13.894748711107294,72.21139800893314,10.09876066116561,52.48354185185347,729.2456255003867,0.2857142857142857,0.0362537764350453,0.0153846153846153,0.0128,0.001,1,2027,5.279668799388872,15.018206619497652,30+,6+,11-30
taylor-adams,Taylor Adams,MID,20.0,15,33.0,0.05625,6.97280198692714,50.426431127261296,0.3922201117646516,2.836486750908448,19.77826045262693,0.0041436464088397,0.0017543859649122,0.001,0.001,0.001,1,2027,5.279668799388872,15.018206619497652,30+,6+,11-30
elliot-yeo,Elliot Yeo,DEF,38.0,15,33.0,0.128526645768025,11.922810521194409,68.90196880925595,1.532398844416836,8.855738937866752,105.58529738134868,0.0643564356435643,0.0515463917525773,0.0128205128205128,0.0128,0.001,1,2027,5.279668799388872,15.018206619497652,30+,6+,31-60
joel-hamling,Joel Hamling,DEF,44.0,15,33.0,0.0168067226890756,4.6159320744308765,37.11046980291398,0.0775786903265693,0.6237053748388904,2.878981644713767,0.0037523452157598,0.0017543859649122,0.001,0.001,0.001,1,2027,5.279668799388872,15.018206619497652,30+,6+,31-60
bradley-hill,Bradley Hill,MID,45.0,15,33.0,0.7894736842105263,13.39271718284363,69.0243733747995,10.57319777592918,54.49292634852592,729.8083510513354,0.2857142857142857,0.0181405895691609,0.0084033613445378,0.0084033613445378,0.001,1,2027,5.279668799388872,15.018206619497652,30+,6+,31-60
lachie-neale,Lachie Neale,MID,73.0,15,33.0,0.8354430379746836,16.120977394109218,87.10461883698406,13.468158329255802,72.7709473827968,1173.1387977059787,0.968,0.7368421052631579,0.375,0.16014208444147,0.0251256281407035,1,2027,5.279668799388872,15.018206619497652,30+,6+,61+
lincoln-mccarthy,Lincoln McCarthy,FWD,80.0,15,33.0,0.0126582278481012,5.197412029328291,40.96880882281772,0.0657900256876998,0.5185925167445281,2.6953389848476434,0.0041436464088397,0.0017543859649122,0.001,0.001,0.001,1,2027,5.279668799388872,15.018206619497652,30+,6+,61+
jarrod-witts,Jarrod Witts,RUC,81.0,15,34.0,0.2513661202185792,11.272202009430536,64.64325103820187,2.8334496854306264,16.249123211788447,183.1633993194061,0.2258064516129032,0.1170212765957446,0.0194174757281553,0.0128,0.001,1,2027,5.279668799388872,15.018206619497652,30+,6+,61+
jed-bews,Jed Bews,DEF,85.0,15,33.0,0.0074211502782931,2.554748782310732,31.769365710433085,0.0189591746368143,0.2357652371831768,0.602320952604922,0.0037523452157598,0.001,0.001,0.001,0.001,1,2027,5.279668799388872,15.018206619497652,30+,6+,61+
rory-laird,Rory Laird,DEF,11.0,15,33.0,0.6050420168067226,14.034163122321544,74.80629505847195,8.49125835972396,45.26095163201664,635.199578275227,0.4375,0.2010309278350515,0.0387096774193548,0.0263157894736842,0.001,1,2027,5.279668799388872,15.018206619497652,30+,6+,11-30
jack-crisp,Jack Crisp,DEF,43.0,15,33.0,0.6982758620689655,13.513692045370377,69.2275848312523,9.436284962715522,48.33995147699514,653.2512177482593,0.2857142857142857,0.0362537764350453,0.0153846153846153,0.0128,0.001,1,2027,5.279668799388872,15.018206619497652,30+,6+,31-60
harry-cunningham,Harry Cunningham,DEF,80.0,15,33.0,0.128526645768025,5.85821406372514,41.91592356950754,0.7529366038016638,5.387313060657709,31.560033137635124,0.0041436464088397,0.0017543859649122,0.001,0.001,0.001,1,2027,5.279668799388872,15.018206619497652,30+,6+,61+
mark-blicavs,Mark Blicavs,MID,80.0,15,35.0,0.5210526315789473,9.265248818829132,53.95995554899706,4.8276822792846525,28.11597683868794,260.50152119488064,0.0521739130434782,0.0017543859649122,0.001,0.001,0.001,1,2027,5.279668799388872,15.018206619497652,30+,6+,61+
dion-prestia,Dion Prestia,MID,10.0,16,34.0,0.3333333333333333,10.977143188073724,67.69481873995693,3.659047729357908,22.56493957998564,247.6985727997345,0.1797752808988764,0.0362537764350453,0.0084033613445378,0.0029027576197387,0.001,1,2027,5.279668799388872,15.018206619497652,30+,6+,1-10
tom-lynch-1,Tom Lynch,FWD,12.0,16,34.0,0.2485875706214689,9.348696502523367,55.5358603850083,2.323969752039708,13.80552461548229,129.06365968825958,0.0172413793103448,0.0017543859649122,0.001,0.001,0.001,1,2027,5.279668799388872,15.018206619497652,30+,6+,11-30
thomas-liberatore,Thomas Liberatore,MID,28.0,16,34.0,0.5328947368421053,12.240483810538905,78.20154269408346,6.52288939903718,41.67319051461027,510.1000138275904,0.7027027027027027,0.3467741935483871,0.0387096774193548,0.0348837209302325,0.001,1,2027,5.279668799388872,15.018206619497652,30+,6+,11-30
jamie-cripps,Jamie Cripps,FWD,30.0,16,34.0,0.2513661202185792,9.512648562299113,54.15200566774665,2.3911575621079737,13.611979566755988,129.48597785574626,0.0172413793103448,0.0017543859649122,0.001,0.001,0.001,1,2027,5.279668799388872,15.018206619497652,30+,6+,11-30
jack-darling,Jack Darling,FWD,34.0,16,34.0,0.7268041237113402,12.404441754611858,62.26336215238912,9.01559941958903,45.253268368489,561.3415316827409,0.0521739130434782,0.0027932960893854,0.001,0.001,0.001,1,2027,5.279668799388872,15.018206619497652,30+,6+,31-60
ryan-lester,Ryan Lester,DEF,36.0,16,34.0,0.6050420168067226,11.958131824167326,63.013034670319605,7.235172196134853,38.12553358204211,455.91015644077794,0.0643564356435643,0.0181405895691609,0.0067114093959731,0.0029027576197387,0.001,1,2027,5.279668799388872,15.018206619497652,30+,6+,31-60
jeremy-howe,Jeremy Howe,FWD,42.0,16,36.0,0.6,10.78943688942686,62.26234398355015,6.473662133656116,37.35740639013009,403.06537859898026,0.0643564356435643,0.0181405895691609,0.0040650406504065,0.0029027576197387,0.001,1,2027,5.279668799388872,15.018206619497652,30+,6+,31-60
luke-parker,Luke Parker,MID,49.0,16,34.0,0.8354430379746836,14.54181069108643,79.56390626833205,12.14885450141398,66.47111156594829,966.6103208181058,0.7027027027027027,0.2010309278350515,0.0387096774193548,0.0348837209302325,0.0251256281407035,1,2027,5.279668799388872,15.018206619497652,30+,6+,31-60
tom-mcdonald,Tom McDonald,DEF,65.0,16,34.0,0.128526645768025,8.873052138763269,56.07008978577196,1.140423629120044,7.206500568077273,63.94365527857676,0.0329670329670329,0.0027932960893854,0.001,0.001,0.001,1,2027,5.279668799388872,15.018206619497652,30+,6+,61+
jake-melksham,Jake Melksham,FWD,10.0,17,35.0,0.128526645768025,7.3015167381962,47.13581987099265,0.938439455379449,6.0582088235445095,44.23411312859815,0.0041436464088397,0.0017543859649122,0.001,0.001,0.001,1,2027,5.279668799388872,15.018206619497652,30+,6+,1-10
jack-gunston,Jack Gunston,FWD,29.0,17,35.0,0.59375,11.599557265554289,64.92404002610826,6.887237126422859,38.54864876550178,447.1472588651765,0.081081081081081,0.0181405895691609,0.0067114093959731,0.0067114093959731,0.001,1,2027,5.279668799388872,15.018206619497652,30+,6+,11-30
max-gawn,Max Gawn,RUC,33.0,17,35.0,0.7268041237113402,14.374979206983395,85.04275372721054,10.447794165900303,61.80942410070456,888.5091862432465,0.968,0.8529411764705882,0.5671641791044776,0.4193548387096774,0.1724137931034483,1,2027,5.279668799388872,15.018206619497652,30+,6+,31-60
steele-sidebottom,Steele Sidebottom,MID,11.0,18,35.0,0.5328947368421053,13.123087638160714,68.60260639315817,6.993224333493539,36.55796788056456,479.75341636971314,0.1797752808988764,0.0181405895691609,0.0084033613445378,0.0084033613445378,0.001,1,2027,5.279668799388872,15.018206619497652,30+,6+,11-30
rhys-stanley,Rhys Stanley,RUC,47.0,18,36.0,0.05625,6.100987070333101,51.94637209967638,0.3431805227062369,2.9219834306067964,17.826983129859624,0.0391459074733096,0.0027932960893854,0.001,0.001,0.001,1,2027,5.279668799388872,15.018206619497652,30+,6+,31-60
patrick-dangerfield,Patrick Dangerfield,MID,10.0,19,36.0,0.5210526315789473,12.438714900205522,68.51797024514013,6.481225132212351,35.70146870667828,444.08039076098026,0.1797752808988764,0.0181405895691609,0.0128205128205128,0.0128,0.001,1,2027,5.279668799388872,15.018206619497652,30+,6+,1-10
taylor-walker,Taylor Walker,FWD,64.0,19,36.0,0.128526645768025,8.928329888309246,53.037759983398736,1.1475282928547934,6.816765389715825,60.86233017059183,0.0172413793103448,0.0017543859649122,0.001,0.001,0.001,1,2027,5.279668799388872,15.018206619497652,30+,6+,61+
dayne-zorko,Dayne Zorko,FWD,41.0,15,37.0,0.7894736842105263,13.29727664655043,76.2410004209126,10.49784998411876,60.19026349019416,800.3665850578757,0.660550458715596,0.2010309278350515,0.0277777777777777,0.0277777777777777,0.0251256281407035,1,2027,5.279668799388872,15.018206619497652,30+,6+,31-60
jamie-elliott,Jamie Elliott,FWD,42.0,15,34.0,0.4083333333333333,11.172336693664455,55.77879705030728,4.56203748324632,22.77634212887547,254.46496291389104,0.0172413793103448,0.0017543859649122,0.001,0.001,0.001,1,2027,5.279668799388872,15.018206619497652,30+,6+,31-60
wil-parker,Wil Parker,DEF,80.0,3,24.0,0.3333333333333333,5.5031001802045365,28.676822405459266,1.8343667267348451,9.558940801819752,52.60380884905878,0.0037523452157598,0.001,0.001,0.001,0.001,1,2027,5.279668799388872,15.018206619497652,24-26,3-5,61+
scott-pendlebury,Scott Pendlebury,MID,5.0,21,38.0,0.5210526315789473,11.795917140742803,73.19172577504195,6.146293668071251,38.136741324890274,449.8578406863477,0.3963963963963964,0.0515463917525773,0.0194174757281553,0.0128,0.001,1,2027,5.279668799388872,15.018206619497652,30+,6+,1-10
willem-duursma,Willem Duursma,MID,1.0,1,19.0,0.9315068493150684,19.36352658797159,87.34798125854388,18.03725764358997,81.36524281617785,1575.5180426078246,0.7068965517241379,0.6484262578182144,0.3076923076923077,0.0061855670103092,0.001,2,2028,5.659801858947956,16.43508190449017,<=20,1-2,1-10
zeke-uwland,Zeke Uwland,DEF,2.0,1,19.0,0.8811188811188811,16.333607319474645,69.08046608977877,14.391849805970669,60.86810298819668,994.1956924905458,0.0892857142857142,0.0160142348754448,0.0010695187165775,0.001,0.001,2,2028,5.659801858947956,16.43508190449017,<=20,1-2,1-10
harry-dean,Harry Dean,DEF,3.0,1,19.0,0.8811188811188811,17.181598596361304,73.52047822215258,15.139030931059612,64.78028151042814,1113.0287938714623,0.1309523809523809,0.0531561461794019,0.0200892857142857,0.001,0.001,2,2028,5.659801858947956,16.43508190449017,<=20,1-2,1-10
cooper-duff-tytler,Cooper Duff-Tytler,FWD,4.0,1,19.0,0.8811188811188811,16.31230263248552,70.07176533592576,14.37307784400822,61.741555470815705,1007.1469378403376,0.0966542750929368,0.0160142348754448,0.0010695187165775,0.001,0.001,2,2028,5.659801858947956,16.43508190449017,<=20,1-2,1-10
dylan-patterson,Dylan Patterson,DEF,5.0,1,19.0,0.5231958762886598,10.684997696703771,47.65460919920626,5.590346733069241,24.93269501917235,266.40578885247413,0.0062208398133748,0.001,0.001,0.001,0.001,2,2028,5.659801858947956,16.43508190449017,<=20,1-2,1-10
daniel-annable,Daniel Annable,MID,6.0,1,19.0,0.6908396946564885,11.857815647090831,57.73739651819773,8.191849740929161,39.88728538089232,472.9760767095223,0.036036036036036,0.0114547537227949,0.0010695187165775,0.001,0.001,2,2028,5.659801858947956,16.43508190449017,<=20,1-2,1-10
sam-cumming,Sam Cumming,MID,7.0,1,19.0,0.8811188811188811,16.406406126168807,75.79938880406917,14.455994209071816,66.78827265253648,1095.755525602807,0.2222222222222222,0.1541501976284585,0.0236686390532544,0.001,0.001,2,2028,5.659801858947956,16.43508190449017,<=20,1-2,1-10
samuel-grlj,Samuel Grlj,MID,8.0,1,19.0,0.8811188811188811,17.323128805008942,76.74694061248591,15.26373587014774,67.6231784417708,1171.4450303508995,0.2222222222222222,0.1541501976284585,0.0236686390532544,0.001,0.001,2,2028,5.659801858947956,16.43508190449017,<=20,1-2,1-10
sullivan-robey,Sullivan Robey,MID,9.0,1,19.0,0.8811188811188811,16.61009515390564,75.34063849799823,14.635468457287487,66.3840590961383,1102.6455382893523,0.2222222222222222,0.1541501976284585,0.0200892857142857,0.001,0.001,2,2028,5.659801858947956,16.43508190449017,<=20,1-2,1-10
